unique_id,win_odds,win,win_return
2017550312063,6.5,0,0.0
2018551208075,1.9,0,0.0
2019550103016,4.8,0,0.0
2019550114012,4.0,1,4.0
20195502030610,2.0,1,2.0
2019550224032,1.8,0,0.0
2019550309038,2.5,0,0.0
2019550331075,3.0,1,3.0
20195504131110,5.3,0,0.0
2019550427114,5.2,0,0.0
2019550518089,9.4,0,0.0
2019550601074,5.6,0,0.0
2021550619024,14.5,0,0.0
2021550703117,9.6,0,0.0
2025550126057,6.3,0,0.0
2025550208114,32.7,0,0.0
2025550223074,4.5,1,4.5
2025550308074,7.1,0,0.0
2025550323074,15.9,0,0.0
2025550413037,12.2,0,0.0
2025550427037,41.6,0,0.0
2025550512048,66.9,0,0.0
2015550523061,2.0,1,2.0
2015550614067,2.4,1,2.4
2015550627112,1.2,1,1.2
2015550711105,2.8,1,2.8
2015550726098,1.3,1,1.3
2015550818076,1.1,1,1.1
2015550906088,1.0,1,1.0
2015550920081,1.5,0,0.0
2015551004093,1.3,0,0.0
2015551121102,5.6,0,0.0
2015551205109,25.5,0,0.0
2025550526073,59.6,0,0.0
2025550609071,33.8,0,0.0
2025550628061,55.1,0,0.0
2025550722081,151.7,0,0.0
20155503071110,40.8,0,0.0
2015550329107,141.4,0,0.0
2015550418088,57.5,0,0.0
2015550503107,209.1,0,0.0
2015550517098,56.3,0,0.0
2015550531068,68.4,0,0.0
2015550613102,163.7,0,0.0
2015550627108,454.7,0,0.0
2015550712097,372.3,0,0.0
2015550725111,180.2,0,0.0
2015550808115,94.2,0,0.0
2015550818063,168.0,0,0.0
20225506111010,2.6,1,2.6
2022550625077,2.2,0,0.0
2022550716076,10.3,0,0.0
2022550731069,6.5,0,0.0
2022550820043,11.1,0,0.0
2022550903063,10.7,0,0.0
2022550917048,36.0,0,0.0
2022551009098,35.2,0,0.0
2022551029097,9.9,0,0.0
2015550321107,20.1,0,0.0
2015550412082,13.9,0,0.0
20155504260810,15.5,0,0.0
2015550510082,2.0,1,2.0
2015550531089,22.4,0,0.0
2015550614083,7.9,0,0.0
2015550628088,2.1,1,2.1
2015550711082,21.5,0,0.0
2015550725085,3.7,1,3.7
2015550809105,7.4,0,0.0
2015550818111,6.9,0,0.0
2015550906097,9.4,0,0.0
20155509200811,140.8,0,0.0
2015551004087,15.6,0,0.0
2015551012106,9.3,0,0.0
2015551108091,3.3,0,0.0
2015551122095,19.2,0,0.0
2015551205101,30.4,0,0.0
2015551226103,78.2,0,0.0
2016550104092,15.1,0,0.0
2016550131118,68.3,0,0.0
2016550818104,1.8,1,1.8
2017550816081,6.0,0,0.0
2019551201044,56.2,0,0.0
2019551207063,33.4,0,0.0
2019551222075,4.2,0,0.0
2020550104045,2.8,0,0.0
2020550118038,12.2,0,0.0
2020550201032,7.4,0,0.0
2020550209027,14.8,0,0.0
2020550223037,3.4,1,3.4
2020550314038,33.7,0,0.0
2020550326065,206.2,0,0.0
2020550404105,50.2,0,0.0
2020550418066,141.0,0,0.0
2020550503048,95.7,0,0.0
2020550517046,14.7,0,0.0
2020550530047,40.1,0,0.0
2020550614049,50.9,0,0.0
2020550627049,101.6,0,0.0
2020550711061,16.4,0,0.0
2020550812022,99.7,0,0.0
20205508300310,5.7,0,0.0
2020550920043,20.7,0,0.0
2020551010024,150.7,0,0.0
2020551031013,81.2,0,0.0
2020551115028,123.5,0,0.0
2020551129019,186.6,0,0.0
2020551213033,59.6,0,0.0
2020551227051,125.4,0,0.0
2021550105021,151.7,0,0.0
2021550124015,91.2,0,0.0
2022550227117,13.4,0,0.0
2022550312119,27.1,0,0.0
2022550326122,37.4,0,0.0
2022550404126,4.3,0,0.0
2022550415074,16.1,0,0.0
2022550429069,21.3,0,0.0
2022550520054,17.7,0,0.0
2022550529058,33.5,0,0.0
20225508201112,34.8,0,0.0
2022550902042,67.0,0,0.0
2025550118081,19.4,0,0.0
2025550202086,8.8,0,0.0
2025550220095,17.5,0,0.0
2025550308059,7.3,0,0.0
2025550322087,20.8,1,20.8
2025550405094,1.5,1,1.5
2025550817103,8.0,0,0.0
2025550831102,35.7,0,0.0
2025550914106,8.8,0,0.0
2025550930113,12.5,0,0.0
2025551011107,6.6,0,0.0
2025551101097,5.8,0,0.0
2025551116021,2.2,0,0.0
2025551227047,46.2,0,0.0
2017551022127,45.1,0,0.0
20225507241011,4.0,0,0.0
2022551202032,7.6,1,7.6
2022551224099,1.8,1,1.8
2023550107068,1.3,0,0.0
2023550123064,2.3,0,0.0
2018551224124,1.3,1,1.3
2019550106117,1.1,1,1.1
20195502110810,3.7,0,0.0
2019550512112,1.1,1,1.1
20195510201111,1.3,1,1.3
2019551222129,1.3,0,0.0
2020550211097,28.8,0,0.0
2020550315118,1.5,0,0.0
2020550426107,3.7,0,0.0
2020551011124,4.6,0,0.0
2020551025065,2.1,1,2.1
2020551212042,2.5,0,0.0
20205512270610,4.9,0,0.0
2021550116068,7.4,0,0.0
2021550211062,208.9,0,0.0
2021550314099,10.1,0,0.0
2021551023045,22.0,0,0.0
2021551107068,4.3,1,4.3
2021551204043,8.5,0,0.0
2021551226061,10.4,1,10.4
20225501150611,1.9,0,0.0
2022550208087,105.1,0,0.0
2022550227098,1.5,1,1.5
2022550327053,4.6,0,0.0
2022550424066,4.3,0,0.0
2022550522106,5.6,0,0.0
2022550619099,17.4,0,0.0
2022551029049,14.9,0,0.0
2022551120066,2.5,1,2.5
2022551225061,5.4,0,0.0
2023550209099,212.8,0,0.0
2024551006115,31.6,0,0.0
2024551026122,6.3,0,0.0
2024551116039,2.0,0,0.0
2024551130062,3.7,0,0.0
20245512140611,2.4,1,2.4
2025550112113,4.9,0,0.0
20255501260111,14.0,0,0.0
2025550223033,14.9,0,0.0
2025550308111,7.1,0,0.0
2025550322011,8.9,0,0.0
2025550412045,18.7,0,0.0
2025550426036,14.4,0,0.0
2025550511039,48.0,0,0.0
2025550525031,68.9,0,0.0
2025550608038,21.6,0,0.0
2025550622057,33.3,0,0.0
2025550713041,92.7,0,0.0
2025550823063,53.9,0,0.0
20255509060511,5.4,1,5.4
2025550921059,8.1,0,0.0
2025551005094,43.6,0,0.0
2025551019102,40.1,0,0.0
2025551101071,3.6,0,0.0
2025551115089,7.4,0,0.0
20255512060811,48.9,0,0.0
2025551228099,147.4,0,0.0
2024550914124,1.7,1,1.7
2024550928053,1.1,1,1.1
20245510200111,2.4,0,0.0
2024551124021,1.4,1,1.4
2024551207044,1.0,1,1.0
2024551222079,1.1,1,1.1
2025550105086,1.6,1,1.6
2025550119096,1.3,1,1.3
2025550202116,1.5,0,0.0
2025550222092,2.4,0,0.0
2025550309088,4.3,0,0.0
20255503290810,1.9,1,1.9
2025550412083,3.0,1,3.0
2025550425114,5.2,0,0.0
2025550511082,7.3,0,0.0
2025550524044,10.5,0,0.0
2025550608067,24.8,0,0.0
2025551013102,27.0,0,0.0
2025551025047,16.6,0,0.0
2025551107095,5.1,0,0.0
2025551214089,12.8,0,0.0
2024550203075,5.6,0,0.0
2024550217056,14.4,0,0.0
2024550303074,115.4,0,0.0
2022551217025,2.7,0,0.0
2023550105047,4.9,0,0.0
2023550129036,12.0,0,0.0
2023550211048,41.0,0,0.0
2023550225045,24.3,0,0.0
2023550311057,22.4,0,0.0
2023550416078,198.6,0,0.0
2023550424062,266.5,0,0.0
2023550507079,28.7,0,0.0
2023550521077,370.6,0,0.0
20235506040711,54.7,0,0.0
2023550618083,245.6,0,0.0
2023550702087,33.1,0,0.0
2023550716061,114.4,0,0.0
2023550820034,31.2,0,0.0
20235509020712,23.5,0,0.0
2023550918079,53.8,0,0.0
2023551007081,13.7,0,0.0
2023551022046,64.6,0,0.0
2023551105059,9.0,0,0.0
20235511190612,13.5,0,0.0
20235512030710,52.3,0,0.0
2023551218038,10.3,0,0.0
2024550107064,11.2,0,0.0
20245501250410,14.7,0,0.0
20245502100210,7.6,0,0.0
20245502220211,14.0,0,0.0
2024550308051,46.0,0,0.0
20245503300810,13.8,0,0.0
2024550413011,20.3,0,0.0
2024550428015,14.0,0,0.0
2024550513029,17.7,0,0.0
2024550527028,3.9,0,0.0
20245506230311,3.9,1,3.9
20245507131110,6.4,1,6.4
2024550817065,6.1,0,0.0
2024550914047,5.4,0,0.0
2024550926044,6.5,1,6.5
2024551012104,82.3,0,0.0
2024551102096,37.0,0,0.0
2024551118079,53.2,0,0.0
2024551202084,221.8,0,0.0
2024551216078,171.1,0,0.0
20255501050810,373.8,0,0.0
20255501231011,292.7,0,0.0
2025550206082,278.3,0,0.0
2025550220081,315.5,0,0.0
2025550308077,253.6,0,0.0
20255508090110,2.9,0,0.0
2025550830042,6.5,0,0.0
2022550612016,22.4,0,0.0
2022551009013,83.5,0,0.0
2022551028013,406.9,0,0.0
2022551112016,99.1,0,0.0
20235507021111,120.8,0,0.0
2022550825101,372.8,0,0.0
2024550331086,6.7,0,0.0
2024550420075,11.2,0,0.0
2024550504085,113.2,0,0.0
20245505190911,196.1,0,0.0
2024550602076,220.2,0,0.0
2024550615055,172.3,0,0.0
2015550530012,1.4,1,1.4
2015550614033,2.0,1,2.0
2015550627046,2.0,0,0.0
2015550712042,2.8,0,0.0
2015550720043,8.3,0,0.0
2015550808044,10.8,0,0.0
2015550818055,18.2,0,0.0
2015550905055,18.6,0,0.0
2015550912068,9.3,0,0.0
2015551004031,12.3,0,0.0
2015551012064,17.4,0,0.0
2015551031088,40.3,0,0.0
2015551108014,29.7,0,0.0
20155511140910,59.0,0,0.0
2015551205065,15.9,0,0.0
2015551212022,11.8,0,0.0
2019551201083,82.7,0,0.0
2019551217084,138.6,0,0.0
2020550104081,374.8,0,0.0
2020550125086,422.4,0,0.0
2020550211076,77.5,0,0.0
2020550312096,253.3,0,0.0
2020550926068,90.7,0,0.0
2020551010061,205.8,0,0.0
2020551031068,168.6,0,0.0
2020551115033,486.4,0,0.0
2023550910068,6.3,0,0.0
2018550407012,91.0,0,0.0
2018550421019,6.0,0,0.0
2018550429014,1.1,1,1.1
20185505050510,9.3,0,0.0
2018550520042,1.3,1,1.3
2018550609037,1.7,0,0.0
2018550624041,8.3,0,0.0
2018550708056,4.2,0,0.0
2018550722051,11.9,0,0.0
2018550805071,8.6,0,0.0
2025550206104,11.6,0,0.0
2025550601015,16.4,0,0.0
2025550614011,4.3,0,0.0
2025550629026,33.9,0,0.0
2025550817022,11.5,0,0.0
2025550831012,44.7,0,0.0
2025550914019,229.9,0,0.0
2025550928012,117.7,0,0.0
2025551011019,57.0,0,0.0
2025551027011,183.3,0,0.0
2025551108012,62.8,0,0.0
2025551130012,160.0,0,0.0
2025551214017,58.8,0,0.0
2023550816117,5.7,0,0.0
2023550910091,13.7,0,0.0
2023550924087,15.1,0,0.0
2023551007107,75.0,0,0.0
2023551023116,92.1,0,0.0
2023551104117,158.0,0,0.0
2020550816084,5.6,0,0.0
2020550829119,52.7,0,0.0
2022550115107,90.0,0,0.0
2022550129086,91.3,0,0.0
2022550212084,117.5,0,0.0
2022550226098,144.6,0,0.0
2022550313105,119.6,0,0.0
2022550327098,103.2,0,0.0
20225504101012,206.6,0,0.0
20225504230810,14.2,0,0.0
2022550507083,291.3,0,0.0
2022550521112,175.9,0,0.0
2022550604113,105.7,0,0.0
2022550705115,190.5,0,0.0
20225507230610,135.2,0,0.0
2022550806083,218.8,0,0.0
2022550825063,88.2,0,0.0
2022550910086,267.5,0,0.0
2022550924086,285.2,0,0.0
20225510090711,38.6,0,0.0
2022551023071,269.9,0,0.0
2022551105099,127.1,0,0.0
2022551126067,143.3,0,0.0
2022551210092,202.1,0,0.0
2023550103087,310.0,0,0.0
2023550121085,332.9,0,0.0
2023550205056,88.3,0,0.0
2018551211122,20.5,0,0.0
2019550106108,102.2,0,0.0
20195502101011,90.8,0,0.0
2019550224096,104.2,0,0.0
20195503101010,88.4,0,0.0
2019550317119,117.3,0,0.0
2019550331103,145.5,0,0.0
2019550413096,98.9,0,0.0
2019550428115,309.0,0,0.0
2019550512109,207.1,0,0.0
2019550525078,22.2,0,0.0
2022550116081,97.1,0,0.0
20225501290910,40.0,0,0.0
20225502130812,16.4,0,0.0
2022550227089,43.9,0,0.0
2022550312025,10.7,0,0.0
2022550326033,42.2,0,0.0
2022550410033,42.5,0,0.0
2022550424072,28.6,0,0.0
2022550508036,51.5,0,0.0
20225505220310,81.4,0,0.0
2022550715084,5.0,1,5.0
2022550731064,1.9,1,1.9
2022550903044,1.4,0,0.0
2022550925067,9.6,0,0.0
2022551024102,4.1,1,4.1
2022551112103,1.6,1,1.6
2022551203115,5.2,0,0.0
2023550128111,2.7,0,0.0
2023550211072,10.1,0,0.0
2023550226119,3.4,1,3.4
2023550325046,2.8,0,0.0
2023550416106,2.9,0,0.0
2023550514105,5.3,0,0.0
2023550528114,8.2,1,8.2
2023550611108,4.9,0,0.0
2023550722054,19.8,0,0.0
2023550813101,5.4,1,5.4
2023550903102,2.8,0,0.0
2023550923053,3.8,0,0.0
2023551015062,21.5,0,0.0
2023551111045,21.0,0,0.0
2023551125041,6.5,0,0.0
2023551210092,7.1,1,7.1
20235512240710,9.4,0,0.0
2024550128092,2.8,0,0.0
2024550212094,1.1,1,1.1
2024550309075,2.7,0,0.0
2024550421108,2.3,0,0.0
2024550503101,11.1,0,0.0
2024550601047,9.6,0,0.0
2024550615044,22.1,0,0.0
2024550713057,18.3,0,0.0
2024550727086,5.5,1,5.5
2024550914117,4.4,0,0.0
20245509290910,5.2,0,0.0
2024551020062,4.2,0,0.0
2024551124079,33.5,0,0.0
2024551207054,4.1,0,0.0
20245512220612,122.4,0,0.0
2025550112097,30.9,0,0.0
2025550125053,44.4,0,0.0
2025550223062,19.5,0,0.0
2025550308106,28.7,0,0.0
2025550330062,345.2,0,0.0
2025550419035,84.1,0,0.0
2025550504105,3.1,1,3.1
2025550517047,6.2,0,0.0
2025550531043,6.8,0,0.0
2015550425086,7.1,0,0.0
2015550510096,16.8,0,0.0
2018551211128,32.4,0,0.0
2019550103031,3.0,1,3.0
2019550113111,2.5,1,2.5
2019550210056,2.1,1,2.1
2019550224084,1.6,0,0.0
2019550309112,7.4,0,0.0
2019550326065,4.3,0,0.0
2019550413115,19.0,0,0.0
2019550427111,15.7,0,0.0
2019550512095,70.7,0,0.0
2019550525093,80.9,0,0.0
2019550609052,83.0,0,0.0
20195506230310,25.4,0,0.0
2019550630078,17.9,0,0.0
2019550713074,48.9,0,0.0
2019550730064,256.5,0,0.0
2019550812065,122.4,0,0.0
2019550825076,139.9,0,0.0
2015550307055,6.4,0,0.0
2015550412067,2.3,0,0.0
2015550419042,14.9,0,0.0
2015550504048,2.9,0,0.0
2015550509068,5.2,1,5.2
2015550523119,10.0,0,0.0
2015550614051,6.1,0,0.0
2015550627051,8.3,0,0.0
2015550704115,5.9,0,0.0
2015550718101,2.8,0,0.0
2015550801112,8.4,0,0.0
2015550815078,9.4,0,0.0
2015550829118,9.1,0,0.0
2015550913075,8.6,0,0.0
2015551107051,10.1,0,0.0
2015551122057,61.1,0,0.0
2015551212076,92.3,0,0.0
2015551226073,78.4,0,0.0
2016550111058,52.9,0,0.0
2016550131069,128.5,0,0.0
2016550213066,34.1,0,0.0
2016550305064,123.0,0,0.0
2016550326057,51.9,0,0.0
2016550430042,39.1,0,0.0
2016550515013,19.2,0,0.0
2016550521112,118.7,0,0.0
2016550604111,56.3,0,0.0
2016550618118,70.6,0,0.0
2016550703081,180.0,0,0.0
2016550716078,95.3,0,0.0
2016550731076,60.4,0,0.0
2016550814044,22.7,0,0.0
2016550910058,35.5,0,0.0
2016550918057,30.8,0,0.0
2016551001052,152.9,0,0.0
2016551016057,53.1,0,0.0
2016551030058,99.7,0,0.0
2016551113051,37.5,0,0.0
2024550915038,2.2,0,0.0
2024550928057,4.4,0,0.0
2024551117051,20.8,0,0.0
2024551201036,27.8,0,0.0
2024551215015,19.4,0,0.0
2025550105027,17.3,0,0.0
2025550119046,83.7,0,0.0
2025550202041,84.3,0,0.0
2025550315076,58.2,0,0.0
2025550705029,12.8,0,0.0
20255508090310,47.2,0,0.0
2025550913036,312.9,0,0.0
2025550927031,104.2,0,0.0
2015550228094,22.6,0,0.0
2015550322086,7.9,0,0.0
2015550411103,10.6,0,0.0
2015550419045,2.6,0,0.0
2015550503067,10.0,0,0.0
2015550510052,6.5,0,0.0
2015550524078,2.5,1,2.5
2015550614065,15.6,0,0.0
2015550627067,9.4,0,0.0
2015550711064,26.9,0,0.0
2015550720065,15.7,0,0.0
2015550725013,2.2,1,2.2
2015550809076,9.9,0,0.0
20155508230710,23.7,0,0.0
2015550905115,15.7,0,0.0
2015550920063,9.6,0,0.0
2015551004017,2.9,1,2.9
2015551012075,6.4,0,0.0
2015551101097,18.2,0,0.0
2015551108028,4.4,0,0.0
2015551121039,13.1,0,0.0
2015551213044,2.3,0,0.0
2015551223063,10.2,0,0.0
2016550111026,14.8,0,0.0
2016550131044,25.2,0,0.0
2019551026078,55.9,0,0.0
2023550819012,7.5,0,0.0
2023550910014,6.6,0,0.0
2023550923022,18.0,0,0.0
20235510140611,9.3,0,0.0
2023551028062,28.3,0,0.0
2023551111071,226.5,0,0.0
20235511250610,114.1,0,0.0
2023551209066,49.5,0,0.0
2023551223044,500.4,0,0.0
2019550814081,3.6,1,3.6
2020550105016,3.8,0,0.0
2020550202061,1.7,0,0.0
2020550208038,1.1,0,0.0
2020550227022,20.0,0,0.0
2020550312022,9.3,0,0.0
2020550326048,5.5,1,5.5
2020550404127,33.3,0,0.0
2020550419075,13.6,0,0.0
2020550503076,28.8,0,0.0
2020550516071,21.5,0,0.0
2022550921066,1.6,1,1.6
2022551015012,1.3,0,0.0
20235502040912,4.3,0,0.0
20235502180510,4.4,0,0.0
2023550304046,122.8,0,0.0
2025551227091,2.2,1,2.2
2025550215053,8.8,0,0.0
2025550302063,49.3,0,0.0
20255503150410,20.5,0,0.0
2022551218109,5.5,0,0.0
2023550107042,10.4,0,0.0
2023550122089,4.1,1,4.1
2023550205113,5.9,0,0.0
2023550219088,7.8,0,0.0
2023550305118,11.3,0,0.0
2023550319117,36.0,0,0.0
2023550402119,12.2,0,0.0
20235504240911,31.8,0,0.0
2023550507112,35.9,0,0.0
2023550521096,302.7,0,0.0
2023550603105,80.3,0,0.0
20235506191010,22.6,0,0.0
2022550208086,2.3,1,2.3
20245502121012,24.6,0,0.0
2015550321103,4.3,0,0.0
2015550412088,8.4,0,0.0
2015550502106,5.0,1,5.0
2015550516109,20.3,0,0.0
2015550531085,20.3,0,0.0
2015550614106,25.8,0,0.0
2015550627086,32.5,0,0.0
2015550712088,4.2,0,0.0
2015550726105,8.6,0,0.0
2025550914029,4.9,0,0.0
20255509280312,2.9,1,2.9
2025551019028,6.3,0,0.0
2025551109038,3.9,0,0.0
2025551124061,15.5,0,0.0
2025551220105,65.0,0,0.0
2025550920109,1.3,1,1.3
2025551005055,6.2,0,0.0
2025551026067,129.7,0,0.0
2025551109077,1.6,1,1.6
2025551122071,4.0,0,0.0
2025551213083,3.5,0,0.0
2018550107067,30.4,0,0.0
2018550127077,75.8,0,0.0
2018550212086,46.7,0,0.0
2018550225087,9.8,0,0.0
2018550308084,83.7,0,0.0
2018550331055,73.8,0,0.0
2021550220019,16.1,0,0.0
2021550308115,3.2,0,0.0
2021550320032,1.1,1,1.1
2021550403032,2.8,0,0.0
2021550423036,1.9,0,0.0
2021550515021,8.8,0,0.0
2021550531066,2.5,0,0.0
2021550614031,1.7,0,0.0
2021550627035,34.2,0,0.0
2021550717033,6.0,0,0.0
2021550822058,3.3,0,0.0
20215509050210,4.4,0,0.0
2021550926067,10.3,1,10.3
20215510100910,13.0,0,0.0
2021551017054,3.2,0,0.0
2021551105093,22.8,0,0.0
2021551114108,27.8,0,0.0
2021551128089,40.2,0,0.0
2022550112106,15.2,0,0.0
2022550123063,15.5,0,0.0
2022550208053,71.4,0,0.0
2022550223118,121.7,0,0.0
2022550306077,178.7,0,0.0
2022550320063,76.8,0,0.0
2022550404076,40.3,0,0.0
2022550501053,189.7,0,0.0
2022550521085,290.4,0,0.0
2022550604098,95.5,0,0.0
2022550618061,163.8,0,0.0
2022550703048,22.5,0,0.0
2022550716067,74.9,0,0.0
2022550804044,15.5,0,0.0
20215501240810,13.2,0,0.0
2021550221089,3.4,1,3.4
2021550308103,2.3,1,2.3
2022550514039,12.7,0,0.0
2022550528044,18.2,0,0.0
2022550612038,65.0,0,0.0
2022550625039,5.4,0,0.0
20225507170110,2.9,1,2.9
2022550804101,9.5,0,0.0
2022550827093,16.7,0,0.0
2022550911055,34.2,0,0.0
2022550924019,5.8,0,0.0
20225510160310,37.1,0,0.0
2022551029026,16.6,0,0.0
2022551120018,29.0,0,0.0
20215512110711,29.5,0,0.0
2019550203012,3.1,0,0.0
2019550216013,1.8,1,1.8
2019550223013,1.5,1,1.5
20215506250510,3.3,1,3.3
2021550711058,2.8,1,2.8
2021550822109,2.3,0,0.0
2021550905031,1.9,1,1.9
2021550925078,4.3,0,0.0
2021551010072,2.0,0,0.0
2021551023066,6.2,1,6.2
2021551105075,3.4,0,0.0
20215511200610,5.5,0,0.0
2021551128075,16.6,0,0.0
2021551226074,26.0,0,0.0
20225501051010,17.5,0,0.0
20225502061112,52.1,0,0.0
2022550220088,23.7,0,0.0
2024550512114,71.6,0,0.0
2024550217038,3.6,0,0.0
2024550302028,6.3,0,0.0
2024550316019,14.5,0,0.0
2024550406019,4.6,0,0.0
2024550426016,21.9,0,0.0
20245505121112,14.4,0,0.0
2024550526116,36.0,0,0.0
2024550609107,29.3,0,0.0
2024550624125,11.7,0,0.0
2024550709126,31.5,0,0.0
2024550720118,100.1,0,0.0
20245508031112,108.9,0,0.0
2018551027015,9.4,0,0.0
2018551110042,5.6,0,0.0
2018551116057,5.6,1,5.6
2018551211044,3.9,0,0.0
20185512240811,2.7,0,0.0
2019550106039,11.5,0,0.0
2019550120027,8.6,0,0.0
2019550205043,1.8,0,0.0
2019550219079,3.2,0,0.0
2019550309013,16.8,0,0.0
2019550326057,47.5,1,47.5
2019550429074,2.5,0,0.0
2019550511045,15.9,0,0.0
2019550525059,18.0,0,0.0
2019550608063,5.1,0,0.0
2019550622025,34.1,0,0.0
2019550704034,5.7,0,0.0
2019550803083,50.4,0,0.0
2019550814117,12.3,0,0.0
2019550901103,24.2,0,0.0
2019550915113,8.4,0,0.0
20195509291011,8.1,0,0.0
2019551013066,10.4,0,0.0
2019551102042,78.0,0,0.0
20195512010510,25.4,0,0.0
2019551222012,4.5,0,0.0
2020550113066,40.1,0,0.0
2020550125023,53.4,0,0.0
2020550202047,7.2,0,0.0
2020550312056,17.0,0,0.0
2020550326037,39.2,0,0.0
2020550404065,146.8,0,0.0
2020550418048,18.2,0,0.0
2020550503022,5.6,0,0.0
2020550516036,13.7,0,0.0
2020550530016,20.7,0,0.0
2020550614048,10.9,0,0.0
2020550627029,33.2,0,0.0
2020550711048,37.9,0,0.0
2020550810035,22.6,1,22.6
2020550908026,2.6,0,0.0
2020550926124,19.9,0,0.0
2025550722068,7.4,0,0.0
2025550323075,8.1,0,0.0
2025550413031,1.9,0,0.0
2025550427032,3.3,0,0.0
2025550512046,5.6,0,0.0
2025550525064,44.0,0,0.0
2025550608079,80.4,0,0.0
2025550626088,65.4,0,0.0
2025550712065,214.2,0,0.0
2025550816102,108.6,0,0.0
2025550907086,10.2,0,0.0
2025550920113,93.0,0,0.0
2025551005088,16.7,0,0.0
20255511020812,82.7,0,0.0
2024550929011,16.4,0,0.0
20245510120110,162.4,0,0.0
20245511040110,225.2,0,0.0
20245511230110,135.3,0,0.0
2024551207018,279.2,0,0.0
2024551222046,106.3,0,0.0
2025550106129,106.4,0,0.0
2025550119128,189.4,0,0.0
2025550202121,268.1,0,0.0
2025550215127,52.5,0,0.0
2022550410057,2.3,1,2.3
2017551203099,1.0,1,1.0
2017551224055,1.1,1,1.1
20205504110911,8.9,0,0.0
2020550426098,54.5,0,0.0
2020550509061,117.6,0,0.0
2020550523063,27.5,1,27.5
2020550530106,19.9,0,0.0
2020550614092,91.6,0,0.0
2020550627076,22.2,0,0.0
2020550712097,35.2,0,0.0
2020550816107,58.6,0,0.0
2020550905059,220.3,0,0.0
2020550926061,162.1,0,0.0
20205510101010,278.4,0,0.0
2022551218017,1.8,0,0.0
2023550107101,2.7,0,0.0
2023550128018,3.9,0,0.0
2023550212056,5.8,0,0.0
2023550225044,5.0,0,0.0
2023550312048,9.0,0,0.0
2023550324032,7.7,0,0.0
2023550402075,2.6,0,0.0
2023550423077,5.4,0,0.0
2023550507084,17.9,0,0.0
2023550522052,14.3,0,0.0
2023550604078,61.1,0,0.0
2023550619077,18.1,0,0.0
2022550625111,15.4,0,0.0
2022550716116,39.4,0,0.0
2022551204038,2.4,0,0.0
20225512240111,1.6,1,1.6
20235501150310,1.7,1,1.7
2023550123069,1.6,1,1.6
2023550218073,1.6,0,0.0
2023550305108,1.7,1,1.7
2023550325088,1.9,0,0.0
20235504241010,5.9,0,0.0
2023550506108,2.6,1,2.6
2023550527073,2.7,0,0.0
2023550611116,7.5,0,0.0
2023550624081,5.9,0,0.0
2023550708095,3.4,0,0.0
2023550903084,8.7,0,0.0
2023550918066,17.9,0,0.0
20235510080411,9.7,0,0.0
2023551021103,38.2,0,0.0
2023551104091,153.7,0,0.0
2023551118093,29.8,0,0.0
20235512020910,59.5,0,0.0
2023551218085,362.1,0,0.0
2024550105079,135.1,0,0.0
2024550121082,210.0,0,0.0
2024550204089,170.4,0,0.0
2024550218105,377.1,0,0.0
2024550302066,57.4,0,0.0
2024550316081,327.5,0,0.0
2024550406089,235.8,0,0.0
2024550426075,119.9,0,0.0
2024550511084,374.3,0,0.0
2024550525078,197.8,0,0.0
20245506080611,145.9,0,0.0
2024550624088,323.4,0,0.0
2024550709075,60.8,0,0.0
2016550702083,2.3,1,2.3
2016550718083,1.2,1,1.2
2016550813102,1.2,1,1.2
2016550827088,1.1,1,1.1
2016550910094,3.6,0,0.0
2016551008104,1.7,0,0.0
2016551022103,1.3,0,0.0
2017550402107,2.3,0,0.0
2017550422097,19.4,0,0.0
2017550507087,8.5,0,0.0
2017550520084,5.1,0,0.0
2017550617108,6.0,0,0.0
2017550701102,7.3,0,0.0
2017550717117,5.7,0,0.0
2017550730098,2.9,1,2.9
20175509240811,4.4,0,0.0
2017551008105,3.6,0,0.0
20175510210910,4.9,0,0.0
2017551104093,8.3,0,0.0
2017551119098,2.2,0,0.0
2017551202119,59.0,0,0.0
20175512161211,32.0,0,0.0
2018550107085,3.9,0,0.0
2018550121119,8.2,1,8.2
20185502031010,1.7,1,1.7
2018550224092,2.2,1,2.2
2018550308112,2.2,0,0.0
2018550325105,2.9,0,0.0
2018550412095,6.0,0,0.0
20185504291010,5.2,0,0.0
20185505131112,7.6,0,0.0
20185505261110,3.1,0,0.0
2018550624108,5.0,0,0.0
2018550707116,28.5,1,28.5
20185508051110,4.1,0,0.0
2018550818116,3.5,0,0.0
2018550901114,2.8,0,0.0
2018550909011,5.4,1,5.4
2018550923099,8.4,0,0.0
2018551007091,2.2,0,0.0
2018551027096,1.6,1,1.6
2018551124109,15.1,0,0.0
20185512081011,17.1,0,0.0
2019550506112,72.6,0,0.0
2019550526112,94.1,0,0.0
2019550720121,11.6,0,0.0
2019550730127,29.7,0,0.0
2019550814072,4.0,0,0.0
2019550907104,93.9,0,0.0
20195509290912,11.3,0,0.0
2019551013111,33.6,0,0.0
2019551103084,66.6,0,0.0
2019551124094,36.1,0,0.0
20195512151211,133.1,0,0.0
2020550112083,282.6,0,0.0
2020550201103,58.4,0,0.0
2020550215095,137.8,0,0.0
2020550301102,129.2,0,0.0
2015551128018,23.7,0,0.0
2015551206018,9.9,0,0.0
2015551219022,106.6,0,0.0
2015551227016,178.9,0,0.0
2016550103036,36.9,0,0.0
